time,open,high,low,close,Knn Classifier Line,Average Knn Classifier Line,upperBand1,upperBand2,upperBand3,lowerBand1,lowerBand2,lowerBand3,ema,ema,ema,ema,Volatility Filter,Candles (Open),Candles (High,Candles (Low),Candles (Close),Buy Entry Line,Buy Take Profit,Buy Target line,BUY Re Entry,BUY,BUY EXIT,Short Entry Line,Sell Take Profit,Sell Target line,SELL Re Entry,SELL,SELL EXIT,upperBand1,upperBand2,upperBand3,lowerBand1,lowerBand2,lowerBand3,ema,ema,ema,ema,Volatility Filter,Candles (Open),Candles (High,Candles (Low),Candles (Close),Buy Entry Line,Buy Take Profit,Buy Target line,BUY Re Entry,BUY,BUY EXIT,Short Entry Line,Sell Take Profit,Sell Target line,SELL Re Entry,SELL,SELL EXIT,Momemtum, Bullish Regular, Bullish Regular, Bullish Hidden, Bullish Hidden,Bearish Regular,Bearish Regular,Bearish Hidden,Bearish Hidden, 250, 150,-150,-250,Slow Pressure,Fast Pressure,Squeeze
2023-07-28T15:30:00Z,457.45,457.77,457.22,457.75,454.7476555555556,454.24031147634224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.45,457.77,457.22,457.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.6458957592776,457.63231368542205,458.61873161156643,452.70022405469996,451.7138061285555,450.72738820241113,456.7199245963235,456.60414108631056,456.5007140398226,456.44755524126384,457.5722229251842,457.45,457.77,457.22,457.75,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.495363538720286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,39.688923854622345,91.12997560007275,0
2023-07-28T15:45:00Z,457.72,457.745,457.37,457.68,454.74407777777776,454.2503752468154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.72,457.745,457.37,457.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.56556401406436,457.52166104390153,458.47775807373876,452.7411758947156,451.7850788648784,450.8289818350412,456.9063019424465,456.7796578422628,456.65624978484476,456.5841283737624,457.5722229251842,457.72,457.745,457.37,457.68,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.244497205195696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,46.04021915073915,87.63898326375636,0
2023-07-28T16:00:00Z,457.675,457.675,456.88,457.31,454.7434999999999,454.2602377418791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.675,457.675,456.88,457.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.54451621206994,457.4928083904153,458.44110056876065,452.75134749868863,451.8030553203433,450.8547631419979,457.046065225638,456.91740278960697,456.78359356173917,456.6989569659979,457.5722229251842,457.675,457.675,456.88,457.31,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.647802363041738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,48.641524294252456,75.94416920954433,0
2023-07-28T16:15:00Z,457.29,457.63,457.16,457.595,454.7434999999999,454.2699029870416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.29,457.63,457.16,457.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.51435737912266,457.43873494855075,458.3631125179788,452.8168471014104,451.89246953198233,450.9680919625543,457.15223518461295,457.0270331296674,456.88939436652174,456.7969614958929,457.5722229251842,457.29,457.63,457.16,457.595,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.83683092155702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,52.573051627657755,76.05319241881693,0
2023-07-28T16:30:00Z,457.6,457.61,457.21,457.31,454.7434999999999,454.27937492730075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.6,457.61,457.21,457.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.5407070794874,457.438865770444,458.3370244614007,452.9480723156607,452.04991362470406,451.1517549337474,457.235465151047,457.1167203404878,456.9794700707065,456.88254449632524,457.5722229251842,457.6,457.61,457.21,457.31,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.07720006660628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,53.00194498526903,65.8142487748768,0
2023-07-28T16:45:00Z,457.3,457.45,456.92,457.05,454.7434999999999,454.28865742875473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.3,457.45,456.92,457.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.6058548849938,457.48560564140257,458.3653563978114,453.08685185935843,452.20710110294965,451.3273503465408,457.27447148722024,457.1679941342589,457.0382863118682,456.9422766546068,457.5722229251842,457.3,457.45,456.92,457.05,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.599304925095094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,47.78060399233032,41.133403404787444,0
2023-07-28T17:00:00Z,457.04,457.04,456.43,456.83,454.7434999999999,454.2977542801797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.04,457.04,456.43,456.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.74368785492095,457.61045107350935,458.47721429209776,453.27663498056745,452.40987176197905,451.54310854339064,457.23184030772563,457.1483027289883,457.0385005228847,456.9525633225429,457.5722229251842,457.04,457.04,456.43,456.83,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.925835044827588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,37.4333314919734,8.24154994730965,0
2023-07-28T17:15:00Z,456.82,456.83,456.15,456.16,454.7434999999999,454.3066691945761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.82,456.83,456.15,456.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.87848378484006,457.73590884249904,458.59333390015803,453.4487835542042,452.59135849654524,451.73393343888625,457.1587784335937,457.09933307837474,457.0124379575241,456.93966192016995,457.5722229251842,456.82,456.83,456.15,456.16,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9295712206775035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,14.331637288517193,-58.018488992455204,0
2023-07-28T17:30:00Z,456.15,456.45,455.06,455.44,454.7434999999999,454.3154058106846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.15,456.45,455.06,455.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.0299071666385,457.91396097141455,458.79801477619054,453.49369194753444,452.6096381427584,451.7255843379824,457.0299096274857,456.9994356817017,456.9421332128336,456.88811856015207,457.5722229251842,456.15,456.45,455.06,455.44,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.422811901176573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-14.345108297570395,-122.21203540327558,0
2023-07-28T17:45:00Z,455.43,456.32,455.11,456.26,454.72794444444446,454.32303436113756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,455.43,456.32,455.11,456.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.22751465145114,458.12786576598836,459.0282168805256,453.6261101933023,452.72575907876507,451.82540796422785,456.90083514976106,456.89490711528606,456.8643665612294,456.82831660645184,457.5722229251842,455.43,456.32,455.11,456.26,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.241752197568736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-23.763508838355598,-101.24297374317119,0
2023-07-28T18:00:00Z,456.27,456.75,456.22,456.42,454.6991666666666,454.32953034058147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.27,456.75,456.22,456.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.5092343116105,458.3910678704209,459.27290142923124,453.98190007636913,453.10006651755873,452.2182329587484,456.8734105770772,456.87261371293437,456.85007074107574,456.8200727531411,457.5722229251842,456.27,456.75,456.22,456.42,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.23821405259497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-29.503539845824477,-82.59334981690446,0
2023-07-28T18:15:00Z,456.4,456.93,456.315,456.91,454.67676666666665,454.33589640043647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.4,456.93,456.315,456.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.3479835803831,459.2164754612529,460.08496734212275,454.8740160569037,454.0055241760339,453.13703229516403,456.88369956306315,456.8814423724829,456.86006189844124,456.83164404228415,457.5722229251842,456.4,456.93,456.315,456.91,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-41.47787249322144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-25.70454885507921,-42.751976363756036,0
2023-07-28T18:30:00Z,456.91,456.92,456.15,456.81,454.66074444444445,454.3421351390944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.91,456.92,456.15,456.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4217649501286,459.28533223695496,460.1488995237813,454.96749580282324,454.10392851599687,453.2403612291705,456.8902996425062,456.88737431517785,456.86755416113607,456.8409446694121,457.5722229251842,456.91,456.92,456.15,456.81,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-45.56775650627175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-24.151045461064307,-28.791000730365454,0
2023-07-28T18:45:00Z,456.795,457.35,456.74,456.99,454.65843333333333,454.34868910297916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.795,457.35,456.74,456.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4475333618574,459.2984222843424,460.1493112068274,455.0439776719172,454.1930887494322,453.3421998269472,456.97388152568686,456.9585474974582,456.92785989099406,456.89452944105295,457.5722229251842,456.795,457.35,456.74,456.99,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-45.56596924244127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-18.840977696984332,-7.8857859214349695,0
2023-07-28T19:00:00Z,457.01,457.3,456.77,457.13,454.67025555555557,454.35566532091957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.01,457.3,456.77,457.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4438838262135,459.2787283025743,460.11357277893507,455.10450592077035,454.26966144440956,453.4348169680488,457.0331757937438,457.0110786516954,456.9743774046198,456.93721055252104,457.5722229251842,457.01,457.3,456.77,457.13,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-42.46348847834107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-10.267937962839007,16.642257260298994,0
2023-07-28T19:15:00Z,457.14,457.27,456.65,456.66,454.7085888888889,454.3640953478345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.14,457.27,456.65,456.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.45060956835135,459.27471182089414,460.09881407343687,455.15420055818043,454.33009830563765,453.5059960530949,457.07623474033585,457.0509127052807,457.01133022904236,456.97224102067673,457.5722229251842,457.14,457.27,456.65,456.66,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-38.10642397699527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-11.445757885759875,-0.9352100814930466,0
2023-07-28T19:30:00Z,456.665,457.06,456.45,456.58,454.7825777777778,454.3750134408778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.665,457.06,456.45,456.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.45437381381834,459.267770953734,460.0811680936496,455.20078525415596,454.3873881142403,453.5739909743247,457.0732829693657,457.05231075062215,457.01741395041205,456.98147880797393,457.5722229251842,456.665,457.06,456.45,456.58,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-34.491262263381415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-13.220601624451202,-12.40243706904611,0
2023-07-28T19:45:00Z,456.58,457.17,456.33,456.89,454.90364444444447,454.3895865053936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.58,457.17,456.33,456.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4737539001736,459.28848118309344,460.1032084660133,455.21484476849434,454.4001174855745,453.58539020265465,457.0908678840265,457.070416788988,457.03648720661056,457.00132314397666,457.5722229251842,456.58,457.17,456.33,456.89,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-32.822586208678445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-5.638128261598748,13.727137423234934,0
2023-07-31T13:30:00Z,457.41,458.12,457.27,457.91,455.06654444444445,454.40820144195243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.41,458.12,457.27,457.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.5794438376729,459.4149347564467,460.2504256752206,455.2374801625775,454.4019892438037,453.56649832502984,457.27798281420354,457.23189112914366,457.17192630578427,457.11907860250545,457.5722229251842,457.41,458.12,457.27,457.91,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-30.501999608749728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,23.743636223605858,106.88068027903422,0
2023-07-31T13:45:00Z,457.91,458.17,456.51,457,455.2642444444445,454.43113407978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.91,458.17,456.51,457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.646057423995,459.5227737968301,460.3994901696653,455.1391919326544,454.2624755598193,453.3857591869841,457.44016775707564,457.3762155708139,457.29668551756123,457.2297019075049,457.5722229251842,457.91,458.17,456.51,457,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-27.530445759193448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,27.26667353396045,77.64278883756111,0
2023-07-31T14:00:00Z,457.01,457.43,456.66,457.35,455.48201111111115,454.4582413981844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.01,457.43,456.66,457.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.62249815266847,459.49387870686184,460.36525926105526,455.1369759358949,454.26559538170153,453.3942148275081,457.438319073971,457.384490098381,457.3133498278661,457.2507859172412,457.5722229251842,457.01,457.43,456.66,457.35,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-25.076769761680872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,36.75902022439292,85.67794460227442,0
2023-07-31T14:15:00Z,457.36,457.71,457.25,457.7,455.72504444444445,454.49035990355407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.36,457.71,457.25,457.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.5797789645571,459.4305904910408,460.28140201752456,455.17653285862224,454.3257213321385,453.47490980565476,457.4877156059763,457.43456854478393,457.3629310993828,457.29912424174216,457.5722229251842,457.36,457.71,457.25,457.7,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.085719710088817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,50.194118389353264,108.24132599069489,0
2023-07-31T14:30:00Z,457.7,457.82,457.16,457.61,455.9925777777778,454.527922705483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.7,457.82,457.16,457.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.57047060417375,459.4117415543333,460.2530125044928,455.20538680353565,454.3641158533761,453.5228449032166,457.5481309503442,457.49386569174027,457.42006471196,457.35395326892717,457.5722229251842,457.7,457.82,457.16,457.61,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.908341882810817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,58.137063199693124,107.0180290262136,0
2023-07-31T14:45:00Z,457.61,457.66,457.22,457.48,456.19967777777777,454.56616758470665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.61,457.66,457.22,457.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.5243181663754,459.3455255690269,460.16673297167847,455.2394885557691,454.4182811531176,453.59707375046605,457.56847077755435,457.5194248160879,457.450056622965,457.38616871430327,457.5722229251842,457.61,457.66,457.22,457.48,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.349308266792544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,59.642247832573524,87.84569232803474,0
2023-07-31T15:00:00Z,457.52,457.83,457.4,457.6,456.3491222222222,454.6046675663458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.52,457.83,457.4,457.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4830754821313,459.2847225146503,460.0863695471692,455.27648735205537,454.4748403195364,453.67319328701745,457.61602154527174,457.5672056136128,457.4975495450944,457.43288779700816,457.5722229251842,457.52,457.83,457.4,457.6,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.228699907866673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,62.01320238726951,82.04231102174006,0
2023-07-31T15:15:00Z,457.6,457.62,457.12,457.28,456.4490333333333,454.6431708816856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.6,457.62,457.12,457.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4575927618173,459.24415744271033,460.0307221236033,455.31133403824515,454.5247693573521,453.73820467645913,457.61674490067685,457.57532782690316,457.51285585195757,457.45258381837573,457.5722229251842,457.6,457.62,457.12,457.28,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.501983102923298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,54.97288864053674,47.38665859094007,0
2023-07-31T15:30:00Z,457.3,457.36,456.69,457.1,456.5126111111111,454.6816974640519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.3,457.36,456.69,457.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4559243042394,459.23666075108775,460.01739719793613,455.33297851684586,454.5522420699975,453.7715056231491,457.5700640096447,457.54220046891805,457.49374887046287,457.44283815328356,457.5722229251842,457.3,457.36,456.69,457.1,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.080907275205835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,43.21028217431509,10.010650983962648,0
2023-07-31T15:45:00Z,457.1,457.31,456.69,456.95,456.5541666666667,454.7201535147709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.1,457.31,456.69,456.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4681995397433,459.2408991642493,460.01359878875525,455.3774010417195,454.6047014172135,453.83200179270756,457.52277964425474,457.50647731985373,457.470780261655,457.42885518978005,457.5722229251842,457.1,457.31,456.69,456.95,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.429618610452614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,28.915348027372488,-23.421802935160244,0
2023-07-31T16:00:00Z,456.95,457.18,456.85,456.96,456.5939888888889,454.7586804444755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.95,457.18,456.85,456.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.51903226473644,459.2695969080171,460.02016155129775,455.5167736916138,454.76620904833317,454.0156444050525,457.4604560725721,457.45625003987624,457.43443272894814,457.4026599066453,457.5722229251842,456.95,457.18,456.85,456.96,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.56527815432102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,17.567166785164353,-36.97186180162236,0
2023-07-31T16:15:00Z,456.95,457.24,456.82,457.21,456.62505555555555,454.796736835586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.95,457.24,456.82,457.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.5262863783551,459.26032278947173,459.9943592005884,455.59014073388863,454.856104322772,454.12206791165534,457.42037315028625,457.4229808029722,457.41012863782964,457.38553781120896,457.5722229251842,456.95,457.24,456.82,457.21,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.911385114838463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,13.530168115942612,-23.831842850505105,0
2023-07-31T16:30:00Z,457.2,457.24,456.72,456.92,456.64443333333327,454.8340120988743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457.2,457.24,456.72,456.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.5316804963663,459.2550150869271,459.97834967748787,455.6383421341231,454.9150075435623,454.1916729530015,457.3875780320524,457.39482991020725,457.3888625581009,457.37021804160804,457.5722229251842,457.2,457.24,456.72,456.92,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.647987938767322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-0.7899356721073794,-55.27120062545622,0
2023-07-31T16:45:00Z,456.91,456.91,456.5,456.63,456.65387777777784,454.87046852356355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.91,456.91,456.5,456.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.498393737187,459.2065615982197,459.9147294592525,455.6657222930559,454.9575544320232,454.2493865709904,457.3007456625883,457.3202406932523,457.3290047383383,457.32177403722824,457.5722229251842,456.91,456.91,456.5,456.63,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-30.167171244414245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-21.006758048623528,-98.78944646658832,0
2023-07-31T17:00:00Z,456.61,457.015,456.25,456.85,456.6502777777778,454.9057624864256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.61,457.015,456.25,456.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.5095670718614,459.2205765398425,459.9315860078236,455.66552919993694,454.9545197319558,454.2435102639747,457.2487919057541,457.2732805865981,457.289754146046,457.28948203330947,457.5722229251842,456.61,457.015,456.25,456.85,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-34.42895353507275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-29.823294482965235,-90.7559797778019,0
2023-07-31T17:15:00Z,456.83,456.86,456.4,456.62,456.63591111111117,454.9398272366971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.83,456.86,456.4,456.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.4753997939954,459.17385878857743,459.87231778315953,455.6815638156671,454.9831048210851,454.284645826503,457.17810246834426,457.2096989578907,457.23603487779025,457.24427339822427,457.5722229251842,456.83,456.86,456.4,456.62,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-39.50620472620538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-42.75103245932387,-105.53672004763881,0
2023-07-31T17:30:00Z,456.605,457.17,456.6,457.08,456.61548888888893,454.97269735862983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456.605,457.17,456.6,457.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.46126303261656,459.1532990774695,459.84533512232247,455.69311885320474,455.0010828083518,454.3090467634988,457.1766292922817,457.2035914259075,457.2277805180665,457.2364551457796,457.5722229251842,456.605,457.17,456.6,457.08,455.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-43.47172678159302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-38.687434849361416,-59.921284618612745,0
